utc_timestamp;cet_cest_timestamp;consumption;solarprod;windprod
2017-03-03T05:00:00Z;2017-03-03T06:00:00+0100;63,837;0,0144604;64,3632404
2017-03-03T06:00:00Z;2017-03-03T07:00:00+0100;68,508;4,6417884;65,939424
2017-03-03T07:00:00Z;2017-03-03T08:00:00+0100;70,258;20,7434438;61,4350094
2017-03-03T08:00:00Z;2017-03-03T09:00:00+0100;70,318;37,090926;50,6005547
2017-03-03T09:00:00Z;2017-03-03T10:00:00+0100;70,831;48,8797671;43,3269735
2017-03-03T10:00:00Z;2017-03-03T11:00:00+0100;71,493;54,660312;41,9785412
2017-03-03T11:00:00Z;2017-03-03T12:00:00+0100;70,614;53,8902957;42,477425
2017-03-03T12:00:00Z;2017-03-03T13:00:00+0100;68,916;47,068602;40,3192103
2017-03-03T13:00:00Z;2017-03-03T14:00:00+0100;67,219;36,5558912;34,198846
2017-03-03T14:00:00Z;2017-03-03T15:00:00+0100;66,311;25,0851789;31,3176113
2017-03-03T15:00:00Z;2017-03-03T16:00:00+0100;65,571;11,4381764;29,752273
2017-03-03T16:00:00Z;2017-03-03T17:00:00+0100;66,57;2,1112184;31,3212264
2017-03-03T17:00:00Z;2017-03-03T18:00:00+0100;69,863;0,036151;37,7127232
2017-03-03T18:00:00Z;2017-03-03T19:00:00+0100;69,23;0;42,5714176
2017-03-03T19:00:00Z;2017-03-03T20:00:00+0100;65,075;0;46,4323444
2017-03-03T20:00:00Z;2017-03-03T21:00:00+0100;61,435;0;49,7473911
2017-03-03T21:00:00Z;2017-03-03T22:00:00+0100;58,629;0;51,153665
2017-03-03T22:00:00Z;2017-03-03T23:00:00+0100;54,557;0;52,2526554
2017-03-03T23:00:00Z;2017-03-04T00:00:00+0100;50,86;0;51,6525488
2017-03-04T00:00:00Z;2017-03-04T01:00:00+0100;48,353;0;51,6417035
2017-03-04T01:00:00Z;2017-03-04T02:00:00+0100;47,06;0;49,7654666
2017-03-04T02:00:00Z;2017-03-04T03:00:00+0100;47,075;0;46,4323444
2017-03-04T03:00:00Z;2017-03-04T04:00:00+0100;47,359;0;46,3491971
2017-03-04T04:00:00Z;2017-03-04T05:00:00+0100;47,642;0;46,0491438
2017-03-04T05:00:00Z;2017-03-04T06:00:00+0100;48,677;0,0289208;44,7296323
2017-03-04T06:00:00Z;2017-03-04T07:00:00+0100;51,001;5,5383332;43,2835923
2017-03-04T07:00:00Z;2017-03-04T08:00:00+0100;54,678;21,6833698;40,4818898
2017-03-04T08:00:00Z;2017-03-04T09:00:00+0100;57,58;40,6048032;31,0681694
2017-03-04T09:00:00Z;2017-03-04T10:00:00+0100;58,881;52,8057657;22,341318
2017-03-04T10:00:00Z;2017-03-04T11:00:00+0100;58,987;55,8749856;18,6792217
2017-03-04T11:00:00Z;2017-03-04T12:00:00+0100;57,998;56,7751455;16,8065999
2017-03-04T12:00:00Z;2017-03-04T13:00:00+0100;56,021;50,213739;17,0958079
2017-03-04T13:00:00Z;2017-03-04T14:00:00+0100;54,047;38,0091614;17,244027
2017-03-04T14:00:00Z;2017-03-04T15:00:00+0100;52,972;25,0490279;18,1622624
2017-03-04T15:00:00Z;2017-03-04T16:00:00+0100;52,881;12,0635887;22,8040508
2017-03-04T16:00:00Z;2017-03-04T17:00:00+0100;54,875;2,639023;31,5453626
2017-03-04T17:00:00Z;2017-03-04T18:00:00+0100;59,159;0,0397661;42,4882703
2017-03-04T18:00:00Z;2017-03-04T19:00:00+0100;58,828;0;47,3035835
2017-03-04T19:00:00Z;2017-03-04T20:00:00+0100;55,307;0;47,0071453
2017-03-04T20:00:00Z;2017-03-04T21:00:00+0100;52,538;0;49,2629677
2017-03-04T21:00:00Z;2017-03-04T22:00:00+0100;51,126;0;50,0402142
2017-03-04T22:00:00Z;2017-03-04T23:00:00+0100;47,794;0;53,6625444
2017-03-04T23:00:00Z;2017-03-05T00:00:00+0100;44,75;0;61,2940205
2017-03-05T00:00:00Z;2017-03-05T01:00:00+0100;43,024;0;70,1112494
2017-03-05T01:00:00Z;2017-03-05T02:00:00+0100;41,86;0;78,1729224
2017-03-05T02:00:00Z;2017-03-05T03:00:00+0100;41,713;0;74,9482532
2017-03-05T03:00:00Z;2017-03-05T04:00:00+0100;42,13;0;72,9671784
2017-03-05T04:00:00Z;2017-03-05T05:00:00+0100;42,1;0;69,3846143
2017-03-05T05:00:00Z;2017-03-05T06:00:00+0100;42,084;0,0216906;68,4049222
2017-03-05T06:00:00Z;2017-03-05T07:00:00+0100;43,719;2,1437543;71,0439452
2017-03-05T07:00:00Z;2017-03-05T08:00:00+0100;47,406;9,110052;68,1880162
2017-03-05T08:00:00Z;2017-03-05T09:00:00+0100;50,329;19,593842;65,7405935
2017-03-05T09:00:00Z;2017-03-05T10:00:00+0100;52,323;30,6885839;68,7881228
2017-03-05T10:00:00Z;2017-03-05T11:00:00+0100;54,911;41,0422303;69,9811058
2017-03-05T11:00:00Z;2017-03-05T12:00:00+0100;54,271;44,935693;70,1654759
2017-03-05T12:00:00Z;2017-03-05T13:00:00+0100;51,829;42,5894931;63,26425
2017-03-05T13:00:00Z;2017-03-05T14:00:00+0100;50,186;37,199379;53,2684985
2017-03-05T14:00:00Z;2017-03-05T15:00:00+0100;49,499;27,4133033;44,0608388
2017-03-05T15:00:00Z;2017-03-05T16:00:00+0100;50,181;13,881984;34,596507
2017-03-05T16:00:00Z;2017-03-05T17:00:00+0100;52,799;2,6137173;30,0161753
2017-03-05T17:00:00Z;2017-03-05T18:00:00+0100;57,44;0,0650718;33,4722109
2017-03-05T18:00:00Z;2017-03-05T19:00:00+0100;57,751;0;38,5225056
2017-03-05T19:00:00Z;2017-03-05T20:00:00+0100;55,398;0;41,4398913
2017-03-05T20:00:00Z;2017-03-05T21:00:00+0100;53,72;0;45,0658366
2017-03-05T21:00:00Z;2017-03-05T22:00:00+0100;53,253;0;44,3066656
2017-03-05T22:00:00Z;2017-03-05T23:00:00+0100;50,138;0;42,6111837
2017-03-05T23:00:00Z;2017-03-06T00:00:00+0100;47,477;0;39,9793909
2017-03-06T00:00:00Z;2017-03-06T01:00:00+0100;45,872;0;37,9766255
2017-03-06T01:00:00Z;2017-03-06T02:00:00+0100;45,377;0;35,6954974
2017-03-06T02:00:00Z;2017-03-06T03:00:00+0100;45,977;0;35,9666299
2017-03-06T03:00:00Z;2017-03-06T04:00:00+0100;47,813;0;36,3245248
2017-03-06T04:00:00Z;2017-03-06T05:00:00+0100;52;0;36,1943812
2017-03-06T05:00:00Z;2017-03-06T06:00:00+0100;61,364;0,036151;38,1103842
2017-03-06T06:00:00Z;2017-03-06T07:00:00+0100;66,97;2,4329623;37,7524893
2017-03-06T07:00:00Z;2017-03-06T08:00:00+0100;69,711;9,2980372;37,4488209
2017-03-06T08:00:00Z;2017-03-06T09:00:00+0100;70,462;18,6358405;35,8690222
2017-03-06T09:00:00Z;2017-03-06T10:00:00+0100;71,451;25,3996926;35,7569541
2017-03-06T10:00:00Z;2017-03-06T11:00:00+0100;72,493;27,2289332;35,3339874
2017-03-06T11:00:00Z;2017-03-06T12:00:00+0100;72,076;27,7350472;34,8712546
2017-03-06T12:00:00Z;2017-03-06T13:00:00+0100;71,804;26,9252648;33,5408978
2017-03-06T13:00:00Z;2017-03-06T14:00:00+0100;70,542;22,7353639;32,1490843
2017-03-06T14:00:00Z;2017-03-06T15:00:00+0100;69,936;16,4740107;33,4143693
2017-03-06T15:00:00Z;2017-03-06T16:00:00+0100;68,852;9,2148899;34,3651406
2017-03-06T16:00:00Z;2017-03-06T17:00:00+0100;69,693;2,3715056;36,6860348
2017-03-06T17:00:00Z;2017-03-06T18:00:00+0100;72,519;0,0650718;38,1899164
2017-03-06T18:00:00Z;2017-03-06T19:00:00+0100;72,427;0;41,0747662
2017-03-06T19:00:00Z;2017-03-06T20:00:00+0100;68,111;0;42,5894931
2017-03-06T20:00:00Z;2017-03-06T21:00:00+0100;64,346;0;42,4810401
2017-03-06T21:00:00Z;2017-03-06T22:00:00+0100;60,967;0;40,1493006
2017-03-06T22:00:00Z;2017-03-06T23:00:00+0100;56,305;0;37,6801873
2017-03-06T23:00:00Z;2017-03-07T00:00:00+0100;52,782;0;35,2797609
2017-03-07T00:00:00Z;2017-03-07T01:00:00+0100;50,999;0;33,5915092
2017-03-07T01:00:00Z;2017-03-07T02:00:00+0100;50,015;0;33,0890103
2017-03-07T02:00:00Z;2017-03-07T03:00:00+0100;50,429;0;31,0030976
2017-03-07T03:00:00Z;2017-03-07T04:00:00+0100;51,825;0;29,5172915
2017-03-07T04:00:00Z;2017-03-07T05:00:00+0100;55,682;0;27,8868814
2017-03-07T05:00:00Z;2017-03-07T06:00:00+0100;63,791;0,0253057;26,0178747
2017-03-07T06:00:00Z;2017-03-07T07:00:00+0100;69,093;1,1242961;23,1185645
2017-03-07T07:00:00Z;2017-03-07T08:00:00+0100;71,409;5,0936759;19,1419545
2017-03-07T08:00:00Z;2017-03-07T09:00:00+0100;71,907;10,3608766;15,1761898
2017-03-07T09:00:00Z;2017-03-07T10:00:00+0100;72,8;14,82191;11,8539129
2017-03-07T10:00:00Z;2017-03-07T11:00:00+0100;73,613;18,7334482;9,869223
2017-03-07T11:00:00Z;2017-03-07T12:00:00+0100;72,789;21,6327584;8,9148366
2017-03-07T12:00:00Z;2017-03-07T13:00:00+0100;72,211;23,7945882;7,8519972
2017-03-07T13:00:00Z;2017-03-07T14:00:00+0100;71,302;22,8618924;8,1267448
2017-03-07T14:00:00Z;2017-03-07T15:00:00+0100;70,48;17,894745;7,917069
2017-03-07T15:00:00Z;2017-03-07T16:00:00+0100;69,184;10,303035;6,8397692
2017-03-07T16:00:00Z;2017-03-07T17:00:00+0100;69,555;2,7980874;6,4457233
2017-03-07T17:00:00Z;2017-03-07T18:00:00+0100;72,406;0,072302;5,1117514
2017-03-07T18:00:00Z;2017-03-07T19:00:00+0100;72,253;0;4,9020756
2017-03-07T19:00:00Z;2017-03-07T20:00:00+0100;68,058;0;5,711858
2017-03-07T20:00:00Z;2017-03-07T21:00:00+0100;64,224;0;6,8216937
2017-03-07T21:00:00Z;2017-03-07T22:00:00+0100;61,042;0;8,0399824
2017-03-07T22:00:00Z;2017-03-07T23:00:00+0100;56,59;0;9,9198344
2017-03-07T23:00:00Z;2017-03-08T00:00:00+0100;53,203;0;10,8922963
2017-03-08T00:00:00Z;2017-03-08T01:00:00+0100;51,536;0;12,4287138
2017-03-08T01:00:00Z;2017-03-08T02:00:00+0100;50,805;0;14,8978271
2017-03-08T02:00:00Z;2017-03-08T03:00:00+0100;51,3;0;18,6972972
2017-03-08T03:00:00Z;2017-03-08T04:00:00+0100;52,565;0;23,5668369
2017-03-08T04:00:00Z;2017-03-08T05:00:00+0100;56,248;0;27,7097415
2017-03-08T05:00:00Z;2017-03-08T06:00:00+0100;64,056;0,0578416;34,0253212
2017-03-08T06:00:00Z;2017-03-08T07:00:00+0100;68,973;3,4632658;39,9143191
2017-03-08T07:00:00Z;2017-03-08T08:00:00+0100;71,297;12,7468426;46,27328
2017-03-08T08:00:00Z;2017-03-08T09:00:00+0100;71,688;23,1221796;51,2042764
2017-03-08T09:00:00Z;2017-03-08T10:00:00+0100;72,503;30,0957075;56,9450552
2017-03-08T10:00:00Z;2017-03-08T11:00:00+0100;73,739;34,2060762;65,9249636
2017-03-08T11:00:00Z;2017-03-08T12:00:00+0100;73,722;31,4802908;73,4732924
2017-03-08T12:00:00Z;2017-03-08T13:00:00+0100;73,645;24,2464757;82,4712763
2017-03-08T13:00:00Z;2017-03-08T14:00:00+0100;72,603;18,0465792;87,7131713
2017-03-08T14:00:00Z;2017-03-08T15:00:00+0100;71,945;11,6550824;86,7660151
2017-03-08T15:00:00Z;2017-03-08T16:00:00+0100;70,865;5,0683702;83,0930735
2017-03-08T16:00:00Z;2017-03-08T17:00:00+0100;71,548;0,8784693;80,5950394
2017-03-08T17:00:00Z;2017-03-08T18:00:00+0100;73,497;0,0036151;77,5655856
2017-03-08T18:00:00Z;2017-03-08T19:00:00+0100;72,036;0;70,9065714
2017-03-08T19:00:00Z;2017-03-08T20:00:00+0100;67,695;0;66,2322471
2017-03-08T20:00:00Z;2017-03-08T21:00:00+0100;63,897;0;60,3432492
2017-03-08T21:00:00Z;2017-03-08T22:00:00+0100;60,362;0;54,9025237
2017-03-08T22:00:00Z;2017-03-08T23:00:00+0100;56,159;0;51,081363
2017-03-08T23:00:00Z;2017-03-09T00:00:00+0100;52,561;0;44,2343636
2017-03-09T00:00:00Z;2017-03-09T01:00:00+0100;50,547;0;36,9029408
2017-03-09T01:00:00Z;2017-03-09T02:00:00+0100;49,634;0;32,861259
2017-03-09T02:00:00Z;2017-03-09T03:00:00+0100;50,019;0;30,1933152
2017-03-09T03:00:00Z;2017-03-09T04:00:00+0100;51,475;0;28,776196
2017-03-09T04:00:00Z;2017-03-09T05:00:00+0100;55,142;0;26,7408947
2017-03-09T05:00:00Z;2017-03-09T06:00:00+0100;63,017;0,036151;24,5573743
2017-03-09T06:00:00Z;2017-03-09T07:00:00+0100;67,962;2,2992036;22,8980434
2017-03-09T07:00:00Z;2017-03-09T08:00:00+0100;70,505;8,5822474;23,0751833
2017-03-09T08:00:00Z;2017-03-09T09:00:00+0100;70,985;17,0451965;23,3246252
2017-03-09T09:00:00Z;2017-03-09T10:00:00+0100;72,224;21,8966607;25,8226593
2017-03-09T10:00:00Z;2017-03-09T11:00:00+0100;73,263;23,100489;29,2678496
2017-03-09T11:00:00Z;2017-03-09T12:00:00+0100;72,585;24,4886874;33,1251613
2017-03-09T12:00:00Z;2017-03-09T13:00:00+0100;71,863;24,8863484;37,9657802
2017-03-09T13:00:00Z;2017-03-09T14:00:00+0100;70,979;21,7845926;46,164827
2017-03-09T14:00:00Z;2017-03-09T15:00:00+0100;70,023;17,4103216;57,6427695
2017-03-09T15:00:00Z;2017-03-09T16:00:00+0100;69,011;10,1475857;65,4983818
2017-03-09T16:00:00Z;2017-03-09T17:00:00+0100;69,273;3,3150467;72,3164604
2017-03-09T17:00:00Z;2017-03-09T18:00:00+0100;71,686;0,072302;79,315294
2017-03-09T18:00:00Z;2017-03-09T19:00:00+0100;72,399;0;88,5627198
2017-03-09T19:00:00Z;2017-03-09T20:00:00+0100;68,529;0;95,8869124
2017-03-09T20:00:00Z;2017-03-09T21:00:00+0100;64,472;0;98,8223736
2017-03-09T21:00:00Z;2017-03-09T22:00:00+0100;60,743;0;96,4906341
2017-03-09T22:00:00Z;2017-03-09T23:00:00+0100;56,139;0;93,1032854
2017-03-09T23:00:00Z;2017-03-10T00:00:00+0100;52,591;0;90,8908442
2017-03-10T00:00:00Z;2017-03-10T01:00:00+0100;50,528;0;87,7854733
2017-03-10T01:00:00Z;2017-03-10T02:00:00+0100;49,816;0;84,3294377
2017-03-10T02:00:00Z;2017-03-10T03:00:00+0100;50,334;0;81,1264591
2017-03-10T03:00:00Z;2017-03-10T04:00:00+0100;52,196;0;77,0160904
2017-03-10T04:00:00Z;2017-03-10T05:00:00+0100;55,836;0;70,0534078
2017-03-10T05:00:00Z;2017-03-10T06:00:00+0100;63,391;0,0686869;66,4202323
2017-03-10T06:00:00Z;2017-03-10T07:00:00+0100;68,013;3,8211607;61,2325638
2017-03-10T07:00:00Z;2017-03-10T08:00:00+0100;70,016;15,2304163;56,3991751
2017-03-10T08:00:00Z;2017-03-10T09:00:00+0100;70,359;29,1304758;53,5793971
2017-03-10T09:00:00Z;2017-03-10T10:00:00+0100;70,668;40,1601459;53,6227783
2017-03-10T10:00:00Z;2017-03-10T11:00:00+0100;71,064;50,032984;52,5743993
2017-03-10T11:00:00Z;2017-03-10T12:00:00+0100;69,923;57,1655763;51,3127294
2017-03-10T12:00:00Z;2017-03-10T13:00:00+0100;68,199;58,0982721;49,3244244
2017-03-10T13:00:00Z;2017-03-10T14:00:00+0100;66,52;51,8694548;46,6637108
2017-03-10T14:00:00Z;2017-03-10T15:00:00+0100;65,214;39,2744464;40,9807736
2017-03-10T15:00:00Z;2017-03-10T16:00:00+0100;64,287;22,8185112;34,2675329
2017-03-10T16:00:00Z;2017-03-10T17:00:00+0100;64,926;6,5505612;23,5632218
2017-03-10T17:00:00Z;2017-03-10T18:00:00+0100;67,715;0,108453;16,7523734
2017-03-10T18:00:00Z;2017-03-10T19:00:00+0100;68,912;0;15,3352542
2017-03-10T19:00:00Z;2017-03-10T20:00:00+0100;64,649;0;14,2398789
2017-03-10T20:00:00Z;2017-03-10T21:00:00+0100;60,974;0;13,8277575
2017-03-10T21:00:00Z;2017-03-10T22:00:00+0100;58,181;0;13,5349344
2017-03-10T22:00:00Z;2017-03-10T23:00:00+0100;54,21;0;13,665078
2017-03-10T23:00:00Z;2017-03-11T00:00:00+0100;50,878;0;13,8964444
2017-03-11T00:00:00Z;2017-03-11T01:00:00+0100;48,735;0;13,7807612
2017-03-11T01:00:00Z;2017-03-11T02:00:00+0100;47,668;0;14,2254185
2017-03-11T02:00:00Z;2017-03-11T03:00:00+0100;47,405;0;13,6180817
2017-03-11T03:00:00Z;2017-03-11T04:00:00+0100;47,511;0;13,8313726
2017-03-11T04:00:00Z;2017-03-11T05:00:00+0100;47,658;0;13,9940521
2017-03-11T05:00:00Z;2017-03-11T06:00:00+0100;48,473;0,1879852;14,0446635
2017-03-11T06:00:00Z;2017-03-11T07:00:00+0100;51,082;6,5288706;13,881984
2017-03-11T07:00:00Z;2017-03-11T08:00:00+0100;54,621;21,1700256;12,0997397
2017-03-11T08:00:00Z;2017-03-11T09:00:00+0100;57,294;40,2432932;9,1642785
2017-03-11T09:00:00Z;2017-03-11T10:00:00+0100;58,575;54,4650966;7,4977174
2017-03-11T10:00:00Z;2017-03-11T11:00:00+0100;58,969;63,9655794;8,0652881
2017-03-11T11:00:00Z;2017-03-11T12:00:00+0100;57,868;66,8504292;8,4918699
2017-03-11T12:00:00Z;2017-03-11T13:00:00+0100;55,634;62,4291619;8,6183984
2017-03-11T13:00:00Z;2017-03-11T14:00:00+0100;53,769;52,3177272;9,7173888
2017-03-11T14:00:00Z;2017-03-11T15:00:00+0100;52,637;37,1776884;12,6203141
2017-03-11T15:00:00Z;2017-03-11T16:00:00+0100;52,38;20,0746503;15,7654511
2017-03-11T16:00:00Z;2017-03-11T17:00:00+0100;53,95;5,6467862;18,4044741
2017-03-11T17:00:00Z;2017-03-11T18:00:00+0100;57,983;0,1156832;26,6107511
2017-03-11T18:00:00Z;2017-03-11T19:00:00+0100;59,179;0;35,1351569
2017-03-11T19:00:00Z;2017-03-11T20:00:00+0100;55,703;0;42,0146922
2017-03-11T20:00:00Z;2017-03-11T21:00:00+0100;53,112;0;48,8002349
2017-03-11T21:00:00Z;2017-03-11T22:00:00+0100;51,597;0;51,8333038
2017-03-11T22:00:00Z;2017-03-11T23:00:00+0100;48,26;0;52,672007
2017-03-11T23:00:00Z;2017-03-12T00:00:00+0100;45,353;0;51,9598323
2017-03-12T00:00:00Z;2017-03-12T01:00:00+0100;43,139;0;49,2774281
2017-03-12T01:00:00Z;2017-03-12T02:00:00+0100;42,229;0;50,1197464
2017-03-12T02:00:00Z;2017-03-12T03:00:00+0100;42,327;0;51,9164511
2017-03-12T03:00:00Z;2017-03-12T04:00:00+0100;42,385;0;53,2540381
2017-03-12T04:00:00Z;2017-03-12T05:00:00+0100;42,383;0;53,6227783
2017-03-12T05:00:00Z;2017-03-12T06:00:00+0100;41,931;0,3072835;55,0760485
2017-03-12T06:00:00Z;2017-03-12T07:00:00+0100;43,478;10,0716686;54,9386747
2017-03-12T07:00:00Z;2017-03-12T08:00:00+0100;46,858;30,7102745;49,6027871
2017-03-12T08:00:00Z;2017-03-12T09:00:00+0100;50,121;52,0827457;41,5917255
2017-03-12T09:00:00Z;2017-03-12T10:00:00+0100;51,813;67,2263996;38,8370193
2017-03-12T10:00:00Z;2017-03-12T11:00:00+0100;53,546;75,1362384;43,345049
2017-03-12T11:00:00Z;2017-03-12T12:00:00+0100;52,642;77,2040756;47,1698248
2017-03-12T12:00:00Z;2017-03-12T13:00:00+0100;50,366;72,8514952;46,3491971
2017-03-12T13:00:00Z;2017-03-12T14:00:00+0100;48,573;62,6569132;44,9826893
2017-03-12T14:00:00Z;2017-03-12T15:00:00+0100;47,707;45,839468;44,3717374
2017-03-12T15:00:00Z;2017-03-12T16:00:00+0100;48,148;25,5262211;43,7463251
2017-03-12T16:00:00Z;2017-03-12T17:00:00+0100;50,949;7,0964413;43,8800838
2017-03-12T17:00:00Z;2017-03-12T18:00:00+0100;55,821;0,1590644;49,4256472
2017-03-12T18:00:00Z;2017-03-12T19:00:00+0100;57,726;0;55,9292121
2017-03-12T19:00:00Z;2017-03-12T20:00:00+0100;55,464;0;56,39556
2017-03-12T20:00:00Z;2017-03-12T21:00:00+0100;53,519;0;54,4217154
2017-03-12T21:00:00Z;2017-03-12T22:00:00+0100;52,866;0;50,1378219
2017-03-12T22:00:00Z;2017-03-12T23:00:00+0100;49,702;0;45,116448
2017-03-12T23:00:00Z;2017-03-13T00:00:00+0100;47,007;0;41,031385
2017-03-13T00:00:00Z;2017-03-13T01:00:00+0100;45,631;0;37,8284064
2017-03-13T01:00:00Z;2017-03-13T02:00:00+0100;45,306;0;34,3687557
2017-03-13T02:00:00Z;2017-03-13T03:00:00+0100;46,033;0;30,0559414
2017-03-13T03:00:00Z;2017-03-13T04:00:00+0100;47,964;0;27,1927822
2017-03-13T04:00:00Z;2017-03-13T05:00:00+0100;52,447;0;25,1177148
2017-03-13T05:00:00Z;2017-03-13T06:00:00+0100;61,229;0,4121214;24,076566
2017-03-13T06:00:00Z;2017-03-13T07:00:00+0100;66,205;10,3247256;22,2437103
2017-03-13T07:00:00Z;2017-03-13T08:00:00+0100;68,257;29,6872012;17,0126606
2017-03-13T08:00:00Z;2017-03-13T09:00:00+0100;68,728;50,719853;9,833072
2017-03-13T09:00:00Z;2017-03-13T10:00:00+0100;69,423;65,8924277;6,4891045
2017-03-13T10:00:00Z;2017-03-13T11:00:00+0100;69,947;74,2613842;5,241895
2017-03-13T11:00:00Z;2017-03-13T12:00:00+0100;69,432;76,0436285;5,4696463
2017-03-13T12:00:00Z;2017-03-13T13:00:00+0100;68,767;69,1713234;5,3214272
2017-03-13T13:00:00Z;2017-03-13T14:00:00+0100;67,736;54,4904023;5,4515708
2017-03-13T14:00:00Z;2017-03-13T15:00:00+0100;66,662;34,1048534;6,9988336
2017-03-13T15:00:00Z;2017-03-13T16:00:00+0100;65,513;17,5260048;7,5880949
2017-03-13T16:00:00Z;2017-03-13T17:00:00+0100;66,255;5,4515708;8,965448
2017-03-13T17:00:00Z;2017-03-13T18:00:00+0100;69,337;0,1373738;11,170659
2017-03-13T18:00:00Z;2017-03-13T19:00:00+0100;70,572;0;13,9325954
2017-03-13T19:00:00Z;2017-03-13T20:00:00+0100;66,38;0;15,8196776
2017-03-13T20:00:00Z;2017-03-13T21:00:00+0100;62,377;0;16,7053771
2017-03-13T21:00:00Z;2017-03-13T22:00:00+0100;58,891;0;16,6439204
2017-03-13T22:00:00Z;2017-03-13T23:00:00+0100;54,531;0;18,0899604
2017-03-13T23:00:00Z;2017-03-14T00:00:00+0100;51,214;0;18,79852
2017-03-14T00:00:00Z;2017-03-14T01:00:00+0100;49,171;0;19,8938953
2017-03-14T01:00:00Z;2017-03-14T02:00:00+0100;48,435;0;23,0607229
2017-03-14T02:00:00Z;2017-03-14T03:00:00+0100;49,106;0;25,8551952
2017-03-14T03:00:00Z;2017-03-14T04:00:00+0100;50,841;0;27,5723677
2017-03-14T04:00:00Z;2017-03-14T05:00:00+0100;54,714;0;28,8810339
2017-03-14T05:00:00Z;2017-03-14T06:00:00+0100;63,027;0,3108986;30,72835
2017-03-14T06:00:00Z;2017-03-14T07:00:00+0100;67,843;6,3445005;31,8020347
2017-03-14T07:00:00Z;2017-03-14T08:00:00+0100;69,646;18,1622624;28,6243618
2017-03-14T08:00:00Z;2017-03-14T09:00:00+0100;69,743;33,6674263;25,9238821
2017-03-14T09:00:00Z;2017-03-14T10:00:00+0100;70,233;47,8675391;28,2411612
2017-03-14T10:00:00Z;2017-03-14T11:00:00+0100;70,832;58,7634505;32,7961872
2017-03-14T11:00:00Z;2017-03-14T12:00:00+0100;69,992;61,890512;38,536966
2017-03-14T12:00:00Z;2017-03-14T13:00:00+0100;69,225;58,817677;43,2582866
2017-03-14T13:00:00Z;2017-03-14T14:00:00+0100;68,082;50,1342068;47,7048596
2017-03-14T14:00:00Z;2017-03-14T15:00:00+0100;67,284;35,1279267;50,5535584
2017-03-14T15:00:00Z;2017-03-14T16:00:00+0100;66,444;18,9395089;49,6027871
2017-03-14T16:00:00Z;2017-03-14T17:00:00+0100;67,078;5,748009;48,8327708
2017-03-14T17:00:00Z;2017-03-14T18:00:00+0100;70,215;0,1518342;52,527403
2017-03-14T18:00:00Z;2017-03-14T19:00:00+0100;71,559;0;58,7381448
2017-03-14T19:00:00Z;2017-03-14T20:00:00+0100;67,507;0;63,3943936
2017-03-14T20:00:00Z;2017-03-14T21:00:00+0100;63,195;0;66,481689
2017-03-14T21:00:00Z;2017-03-14T22:00:00+0100;59,246;0;66,7853574
2017-03-14T22:00:00Z;2017-03-14T23:00:00+0100;54,185;0;65,7405935
2017-03-14T23:00:00Z;2017-03-15T00:00:00+0100;50,763;0;64,5150746
2017-03-15T00:00:00Z;2017-03-15T01:00:00+0100;48,963;0;62,8051323
2017-03-15T01:00:00Z;2017-03-15T02:00:00+0100;48,082;0;62,2231012
2017-03-15T02:00:00Z;2017-03-15T03:00:00+0100;48,911;0;61,5579228
2017-03-15T03:00:00Z;2017-03-15T04:00:00+0100;50,66;0;60,1046526
2017-03-15T04:00:00Z;2017-03-15T05:00:00+0100;54,447;0;55,5062454
2017-03-15T05:00:00Z;2017-03-15T06:00:00+0100;62,287;0,3759704;50,8499966
2017-03-15T06:00:00Z;2017-03-15T07:00:00+0100;67,054;6,9120712;43,5004983
2017-03-15T07:00:00Z;2017-03-15T08:00:00+0100;69,114;18,5020818;40,1493006
2017-03-15T08:00:00Z;2017-03-15T09:00:00+0100;69,222;32,2575373;39,0936914
2017-03-15T09:00:00Z;2017-03-15T10:00:00+0100;69,996;46,1395213;38,8840156
2017-03-15T10:00:00Z;2017-03-15T11:00:00+0100;70,866;56,720919;41,0964568
2017-03-15T11:00:00Z;2017-03-15T12:00:00+0100;69,895;61,275945;46,1720572
2017-03-15T12:00:00Z;2017-03-15T13:00:00+0100;68,858;61,0807296;50,8825325
2017-03-15T13:00:00Z;2017-03-15T14:00:00+0100;67,711;54,3457983;53,3444156
2017-03-15T14:00:00Z;2017-03-15T15:00:00+0100;66,696;40,9157018;52,2888064
2017-03-15T15:00:00Z;2017-03-15T16:00:00+0100;65,343;24,4091552;48,2145887
2017-03-15T16:00:00Z;2017-03-15T17:00:00+0100;65,508;7,6784724;40,3517462
2017-03-15T17:00:00Z;2017-03-15T18:00:00+0100;68,446;0,2819778;36,0714678
2017-03-15T18:00:00Z;2017-03-15T19:00:00+0100;70,69;0;37,5102776
2017-03-15T19:00:00Z;2017-03-15T20:00:00+0100;66,788;0;40,6987958
2017-03-15T20:00:00Z;2017-03-15T21:00:00+0100;62,945;0;41,3314383
2017-03-15T21:00:00Z;2017-03-15T22:00:00+0100;59,316;0;40,5505767
2017-03-15T22:00:00Z;2017-03-15T23:00:00+0100;54,761;0;40,5180408
2017-03-15T23:00:00Z;2017-03-16T00:00:00+0100;51,272;0;37,4271303
2017-03-16T00:00:00Z;2017-03-16T01:00:00+0100;49,327;0;35,3737535
2017-03-16T01:00:00Z;2017-03-16T02:00:00+0100;48,666;0;36,3389852
2017-03-16T02:00:00Z;2017-03-16T03:00:00+0100;49,451;0;36,2630681
